Customer_ID,Customer_Name,Age,Gender,Churn,State,City,Membership_Level
1071,Sabrina Lewis,25,Male,0,Selangor,Petaling Jaya,Silver 
1071,Sabrina Lewis,25,Male,0,Selangor,Petaling Jaya,Silver 
1072,Christopher Adkins,30,Female,0,Sarawak,Bintulu,Silver 
1072,Christopher Adkins,30,Female,0,Sarawak,Bintulu,Silver 
1073,David Kemp,50,Male,0,Selangor,Shah Alam,Silver 
1074,Matthew Alexander,51,Female,0,Selangor,Puchong,Silver 
1075,Austin Chavez,37,Female,1,Melaka,Melaka,Silver 
1076,Elizabeth Riley,41,Female,0,Kedah,Alor Setar,Gold 
1076,Elizabeth Riley,41,Female,0,Kedah,Alor Setar,Gold 
1076,Elizabeth Riley,41,Female,0,Kedah,Alor Setar,Gold 
1077,Paul Davis,39,Male,0,Johor,Nusajaya,Silver 
1077,Paul Davis,39,Male,0,Johor,Nusajaya,Silver 
1078,Miranda Davis,68,Male,1,Johor,Johor Bahru,Gold 
1078,Miranda Davis,68,Male,1,Johor,Johor Bahru,Gold 
1078,Miranda Davis,68,Male,1,Johor,Johor Bahru,Gold 
1078,Miranda Davis,68,Male,1,Johor,Johor Bahru,Gold 
1078,Miranda Davis,68,Male,1,Johor,Johor Bahru,Gold 
1079,Robert King,27,Male,0,Kelantan,Bachok,Gold 
1079,Robert King,27,Male,0,Kelantan,Bachok,Gold 
1080,Melinda Evans,62,Male,0,Perak,Ipoh,Silver 
1080,Melinda Evans,62,Male,0,Perak,Ipoh,Silver 
1080,Melinda Evans,62,Male,0,Perak,Ipoh,Silver 
1081,Erin Long,55,Male,0,Perak,Ipoh,Silver 
1081,Erin Long,55,Male,0,Perak,Ipoh,Silver 
1083,Kristina Maldonado,38,Male,1,Negeri Sembilan,Seremban,Silver 
1084,Douglas Mejia,24,Female,0,Putrajaya,Putrajaya,Bronze
1085,Sandra Oneal,50,Female,0,Terengganu,Kuala Terengganu,Silver 
1085,Sandra Oneal,50,Female,0,Terengganu,Kuala Terengganu,Silver 
1086,Theresa Woodard,38,Female,1,Kuala Lumpur,Kuala Lumpur,Silver 
1086,Theresa Woodard,38,Female,1,Kuala Lumpur,Kuala Lumpur,Silver 
1088,Mrs. Melissa Martinez,26,Male,0,Kelantan,Pasir Mas,Silver 
1089,Paul Hart,35,Female,0,Sabah,Lahad Datu,Silver 
1089,Paul Hart,35,Female,0,Sabah,Lahad Datu,Silver 
1092,Shannon Adams,34,Female,1,Sarawak,Kuching,Silver 
1093,Rebecca Morris,25,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1093,Rebecca Morris,25,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1093,Rebecca Morris,25,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1094,Jesse Tran,34,Male,0,Selangor,Klang,Gold 
1094,Jesse Tran,34,Male,0,Selangor,Klang,Gold 
1094,Jesse Tran,34,Male,0,Selangor,Klang,Gold 
1095,Anthony Herrera,32,Female,0,Sabah,Lahad Datu,Silver 
1097,Dustin Howard,19,Male,0,Selangor,Rawang,Silver 
1097,Dustin Howard,19,Male,0,Selangor,Rawang,Silver 
1097,Dustin Howard,19,Male,0,Selangor,Rawang,Silver 
1098,Elizabeth Howell,65,Male,0,Sabah,Sandakan,Silver 
1099,Edwin Graham,21,Female,1,Terengganu,Kuala Terengganu,Silver 
1100,Richard Dean,18,Male,1,Terengganu,Kuala Terengganu,Silver 
1102,Shawn Sanchez,18,Female,0,Sabah,Tawau,Silver 
1102,Shawn Sanchez,18,Female,0,Sabah,Tawau,Silver 
1104,Ronald Edwards,70,Male,1,Pulau Pinang,Butterworth,Silver 
1105,Nicholas Mason,41,Male,0,Johor,Johor Bahru,Silver 
1106,Dawn Charles,48,Female,1,Perak,Taiping,Bronze
1107,Daniel Wallace,19,Female,1,Kelantan,Kota Bharu,Silver 
1107,Daniel Wallace,19,Female,1,Kelantan,Kota Bharu,Silver 
1108,Joseph Lynch,23,Female,1,Selangor,Puchong,Gold 
1108,Joseph Lynch,23,Female,1,Selangor,Puchong,Gold 
1109,Debbie Morton,66,Male,0,Sabah,Tawau,Silver 
1111,Daniel Braun,32,Female,1,Negeri Sembilan,Kuala Pilah,Gold 
1111,Daniel Braun,32,Female,1,Negeri Sembilan,Kuala Pilah,Gold 
1114,Don Sullivan,21,Female,0,Sabah,Sandakan,Silver 
1115,Jason Vargas,18,Male,0,Kelantan,Pasir Mas,Silver 
1115,Jason Vargas,18,Male,0,Kelantan,Pasir Mas,Silver 
1115,Jason Vargas,18,Male,0,Kelantan,Pasir Mas,Silver 
1116,David Anderson,23,Female,0,Melaka,Melaka,Gold 
1118,William White,70,Male,1,Melaka,Melaka,Gold 
1118,William White,70,Male,1,Melaka,Melaka,Gold 
1119,Kaitlyn Carter,29,Female,0,Selangor,Rawang,Gold 
1119,Kaitlyn Carter,29,Female,0,Selangor,Rawang,Gold 
1119,Kaitlyn Carter,29,Female,0,Selangor,Rawang,Gold 
1119,Kaitlyn Carter,29,Female,0,Selangor,Rawang,Gold 
1119,Kaitlyn Carter,29,Female,0,Selangor,Rawang,Gold 
1120,Phyllis Wood,43,Female,0,Pulau Pinang,Butterworth,Gold 
1120,Phyllis Wood,43,Female,0,Pulau Pinang,Butterworth,Gold 
1120,Phyllis Wood,43,Female,0,Pulau Pinang,Butterworth,Gold 
1121,Anne Goodman,49,Male,0,Sarawak,Bintulu,Gold 
1121,Anne Goodman,49,Male,0,Sarawak,Bintulu,Gold 
1121,Anne Goodman,49,Male,0,Sarawak,Bintulu,Gold 
1122,Barbara Smith,61,Male,1,Kelantan,Kota Bharu,Gold 
1122,Barbara Smith,61,Male,1,Kelantan,Kota Bharu,Gold 
1123,Jamie Gutierrez,56,Male,1,Kelantan,Bachok,Silver 
1123,Jamie Gutierrez,56,Male,1,Kelantan,Bachok,Silver 
1123,Jamie Gutierrez,56,Male,1,Kelantan,Bachok,Silver 
1125,Melissa Powell,25,Male,0,Kedah,Alor Setar,Gold 
1126,Brittany Peters,38,Male,0,Kelantan,Pasir Mas,Silver 
1126,Brittany Peters,38,Male,0,Kelantan,Pasir Mas,Silver 
1126,Brittany Peters,38,Male,0,Kelantan,Pasir Mas,Silver 
1126,Brittany Peters,38,Male,0,Kelantan,Pasir Mas,Silver 
1128,Susan Roberts,69,Male,1,Sabah,Sandakan,Silver 
1129,Breanna Jones,37,Male,0,Kelantan,Bachok,Silver 
1129,Breanna Jones,37,Male,0,Kelantan,Bachok,Silver 
1130,Megan Gonzalez,23,Male,0,Sarawak,Kuching,Gold 
1130,Megan Gonzalez,23,Male,0,Sarawak,Kuching,Gold 
1132,Elizabeth Ramirez,68,Female,0,Selangor,Rawang,Silver 
1133,Charles Mclaughlin,26,Male,1,Kedah,Alor Setar,Silver 
1133,Charles Mclaughlin,26,Male,1,Kedah,Alor Setar,Silver 
1134,Holly Davidson,61,Male,0,Perak,Taiping,Silver 
1136,Angela Rogers,33,Female,0,Sabah,Sandakan,Gold 
1136,Angela Rogers,33,Female,0,Sabah,Sandakan,Gold 
1137,Andrea Burke,46,Male,0,Selangor,Shah Alam,Silver 
1137,Andrea Burke,46,Male,0,Selangor,Shah Alam,Silver 
1139,Luis Fischer,28,Male,0,Perak,Taiping,Silver 
1139,Luis Fischer,28,Male,0,Perak,Taiping,Silver 
1139,Luis Fischer,28,Male,0,Perak,Taiping,Silver 
1140,Morgan Obrien,43,Female,0,Sabah,Lahad Datu,Silver 
1140,Morgan Obrien,43,Female,0,Sabah,Lahad Datu,Silver 
1141,Jason Ayala,57,Female,0,Pulau Pinang,Butterworth,Silver 
1142,Monica Cooper,31,Female,1,Selangor,Rawang,Silver 
1143,Rebecca Gilmore,49,Female,1,Johor,Nusajaya,Gold 
1143,Rebecca Gilmore,49,Female,1,Johor,Nusajaya,Gold 
1143,Rebecca Gilmore,49,Female,1,Johor,Nusajaya,Gold 
1145,Laura Crosby,57,Female,0,Kelantan,Kota Bharu,Silver 
1146,Marcus Cannon,44,Female,0,Pulau Pinang,Butterworth,Silver 
1147,Stephen Robertson,53,Male,1,Kelantan,Bachok,Bronze
1148,Brandon Frank,19,Female,0,Sabah,Tawau,Silver 
1148,Brandon Frank,19,Female,0,Sabah,Tawau,Silver 
1149,Matthew Juarez,38,Male,1,Melaka,Melaka,Silver 
1150,Melinda Franklin,34,Female,0,Pulau Pinang,Pulau Pinang,Silver 
1151,Samuel Atkins,27,Female,0,Putrajaya,Putrajaya,Silver 
1151,Samuel Atkins,27,Female,0,Putrajaya,Putrajaya,Silver 
1151,Samuel Atkins,27,Female,0,Putrajaya,Putrajaya,Silver 
1152,John Mitchell,18,Female,0,Kelantan,Bachok,Silver 
1152,John Mitchell,18,Female,0,Kelantan,Bachok,Silver 
1154,Laura Villarreal,64,Male,0,Sarawak,Bintulu,Silver 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1155,Ashley Mathews,68,Female,0,Johor,Johor Bahru,Gold 
1156,Susan Patrick,49,Male,0,Kelantan,Pasir Mas,Silver 
1156,Susan Patrick,49,Male,0,Kelantan,Pasir Mas,Silver 
1158,Anita Mitchell,52,Male,0,Pulau Pinang,Butterworth,Silver 
1159,Mr. Dylan Miles MD,20,Female,0,Kuala Lumpur,Kuala Lumpur,Bronze
1161,Frank Bender,45,Female,1,Sarawak,Bintulu,Gold 
1161,Frank Bender,45,Female,1,Sarawak,Bintulu,Gold 
1161,Frank Bender,45,Female,1,Sarawak,Bintulu,Gold 
1161,Frank Bender,45,Female,1,Sarawak,Bintulu,Gold 
1162,Alexis Harrington,19,Female,0,Negeri Sembilan,Kuala Pilah,Bronze
1163,Cassidy Olson,54,Female,0,Johor,Johor Bahru,Silver 
1163,Cassidy Olson,54,Female,0,Johor,Johor Bahru,Silver 
1164,Whitney Anderson,64,Female,1,Perak,Ipoh,Silver 
1164,Whitney Anderson,64,Female,1,Perak,Ipoh,Silver 
1165,Andrea Ortiz,53,Male,0,Sabah,Tawau,Silver 
1165,Andrea Ortiz,53,Male,0,Sabah,Tawau,Silver 
1167,Scott Maynard,33,Female,0,Sarawak,Kuching,Silver 
1167,Scott Maynard,33,Female,0,Sarawak,Kuching,Silver 
1168,Jonathon Gonzalez,32,Female,0,Kelantan,Kota Bharu,Silver 
1168,Jonathon Gonzalez,32,Female,0,Kelantan,Kota Bharu,Silver 
1169,Jaime Gutierrez,39,Male,0,Pulau Pinang,Butterworth,Silver 
1170,Penny Nguyen,41,Male,1,Selangor,Shah Alam,Silver 
1170,Penny Nguyen,41,Male,1,Selangor,Shah Alam,Silver 
1171,Jeffrey Goodwin,29,Male,0,Johor,Johor Bahru,Silver 
1172,Stephanie Carroll,61,Male,0,Negeri Sembilan,Seremban,Gold 
1172,Stephanie Carroll,61,Male,0,Negeri Sembilan,Seremban,Gold 
1172,Stephanie Carroll,61,Male,0,Negeri Sembilan,Seremban,Gold 
1173,Sabrina Hicks,40,Female,0,Pulau Pinang,Pulau Pinang,Silver 
1175,Jose Stephens,28,Female,1,Sabah,Tawau,Silver 
1175,Jose Stephens,28,Female,1,Sabah,Tawau,Silver 
1176,Oscar Lynn,44,Male,0,Sabah,Kota Kinabalu,Silver 
1176,Oscar Lynn,44,Male,0,Sabah,Kota Kinabalu,Silver 
1177,Amanda Frey,28,Female,1,Terengganu,Kuala Terengganu,Gold 
1177,Amanda Frey,28,Female,1,Terengganu,Kuala Terengganu,Gold 
1177,Amanda Frey,28,Female,1,Terengganu,Kuala Terengganu,Gold 
1179,James Fletcher,40,Female,0,Kelantan,Pasir Mas,Silver 
1180,Sabrina Lopez,22,Female,0,Selangor,Shah Alam,Silver 
1180,Sabrina Lopez,22,Female,0,Selangor,Shah Alam,Silver 
1181,Alicia Nunez,29,Male,0,Sabah,Tawau,Silver 
1181,Alicia Nunez,29,Male,0,Sabah,Tawau,Silver 
1185,Julie Russo,33,Male,1,Sabah,Tawau,Gold 
1185,Julie Russo,33,Male,1,Sabah,Tawau,Gold 
1185,Julie Russo,33,Male,1,Sabah,Tawau,Gold 
1186,Melinda Stafford DVM,61,Female,0,Sabah,Tawau,Silver 
1186,Melinda Stafford DVM,61,Female,0,Sabah,Tawau,Silver 
1186,Melinda Stafford DVM,61,Female,0,Sabah,Tawau,Silver 
1189,Sylvia Mcgee,23,Male,1,Terengganu,Kuala Terengganu,Silver 
1189,Sylvia Mcgee,23,Male,1,Terengganu,Kuala Terengganu,Silver 
1190,Erica Solis,38,Male,1,Selangor,Rawang,Silver 
1191,Kyle Bryant,27,Female,0,Sabah,Kota Kinabalu,Silver 
1192,Christina Nielsen,27,Male,0,Melaka,Melaka,Silver 
1192,Christina Nielsen,27,Male,0,Melaka,Melaka,Silver 
1192,Christina Nielsen,27,Male,0,Melaka,Melaka,Silver 
1194,Russell Hampton,61,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
1194,Russell Hampton,61,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
1195,Nathan Moore,35,Female,0,Sarawak,Bintulu,Gold 
1195,Nathan Moore,35,Female,0,Sarawak,Bintulu,Gold 
1195,Nathan Moore,35,Female,0,Sarawak,Bintulu,Gold 
1195,Nathan Moore,35,Female,0,Sarawak,Bintulu,Gold 
1196,David Phillips,23,Female,0,Selangor,Rawang,Gold 
1196,David Phillips,23,Female,0,Selangor,Rawang,Gold 
1197,Sean Johnson,47,Female,0,Pulau Pinang,Butterworth,Gold 
1197,Sean Johnson,47,Female,0,Pulau Pinang,Butterworth,Gold 
1198,Jamie Rush,61,Female,0,Sarawak,Bintulu,Silver 
1199,Dr. Taylor Carr,32,Female,0,Sabah,Tawau,Silver 
1201,Juan Mullins,59,Female,1,Pulau Pinang,Butterworth,Silver 
1202,Sarah Dixon,50,Female,1,Selangor,Klang,Gold 
1202,Sarah Dixon,50,Female,1,Selangor,Klang,Gold 
1203,Billy Vaughan,69,Male,0,Kuala Lumpur,Kuala Lumpur,Silver 
1204,Amy Rowland,51,Male,0,Selangor,Puchong,Silver 
1204,Amy Rowland,51,Male,0,Selangor,Puchong,Silver 
1205,Michael Berger,56,Female,1,Sabah,Sandakan,Silver 
1209,Paul Wallace,55,Female,0,Kedah,Alor Star,Gold 
1209,Paul Wallace,55,Female,0,Kedah,Alor Star,Gold 
1212,Danielle Thompson,26,Female,0,Selangor,Rawang,Silver 
1213,Kimberly Ortega,36,Male,1,Terengganu,Kuala Terengganu,Silver 
1214,Timothy Yates,29,Male,1,Sabah,Sandakan,Gold 
1214,Timothy Yates,29,Male,1,Sabah,Sandakan,Gold 
1214,Timothy Yates,29,Male,1,Sabah,Sandakan,Gold 
1214,Timothy Yates,29,Male,1,Sabah,Sandakan,Gold 
1217,Michelle Diaz,52,Male,1,Kedah,Alor Star,Gold 
1218,Samuel Hughes,63,Female,0,Sarawak,Bintulu,Gold 
1218,Samuel Hughes,63,Female,0,Sarawak,Bintulu,Gold 
1218,Samuel Hughes,63,Female,0,Sarawak,Bintulu,Gold 
1219,Molly Jackson,58,Male,1,Sabah,Lahad Datu,Silver 
1220,Olivia Hall,21,Male,1,Sabah,Lahad Datu,Silver 
1220,Olivia Hall,21,Male,1,Sabah,Lahad Datu,Silver 
1221,Rachel Blair,33,Male,0,Terengganu,Kuala Terengganu,Silver 
1221,Rachel Blair,33,Male,0,Terengganu,Kuala Terengganu,Silver 
1222,Molly Miller,23,Female,1,Selangor,Klang,Silver 
1222,Molly Miller,23,Female,1,Selangor,Klang,Silver 
1223,Mark Olson,19,Male,0,Perak,Taiping,Gold 
1223,Mark Olson,19,Male,0,Perak,Taiping,Gold 
1224,Gina Butler,38,Female,1,Pulau Pinang,Pulau Pinang,Bronze
1225,Ryan Mendez,52,Female,0,Sarawak,Kuching,Silver 
1225,Ryan Mendez,52,Female,0,Sarawak,Kuching,Silver 
1226,Jennifer Hernandez,50,Male,1,Pulau Pinang,Butterworth,Platinum
1226,Jennifer Hernandez,50,Male,1,Pulau Pinang,Butterworth,Platinum
1226,Jennifer Hernandez,50,Male,1,Pulau Pinang,Butterworth,Platinum
1226,Jennifer Hernandez,50,Male,1,Pulau Pinang,Butterworth,Platinum
1227,Brooke Carr,43,Male,0,Sabah,Sandakan,Gold 
1227,Brooke Carr,43,Male,0,Sabah,Sandakan,Gold 
1227,Brooke Carr,43,Male,0,Sabah,Sandakan,Gold 
1228,Wendy Warner,30,Female,0,Perak,Taiping,Silver 
1229,Jesse Glover,38,Female,0,Sabah,Lahad Datu,Silver 
1232,Misty Baldwin,49,Male,0,Kedah,Alor Setar,Silver 
1232,Misty Baldwin,49,Male,0,Kedah,Alor Setar,Silver 
1232,Misty Baldwin,49,Male,0,Kedah,Alor Setar,Silver 
1233,David Smith,35,Female,0,Kelantan,Kota Bharu,Gold 
1233,David Smith,35,Female,0,Kelantan,Kota Bharu,Gold 
1234,Walter Salazar,38,Male,0,Sabah,Kota Kinabalu,Silver 
1234,Walter Salazar,38,Male,0,Sabah,Kota Kinabalu,Silver 
1237,Todd Shepherd,27,Male,0,Kedah,Alor Setar,Silver 
1237,Todd Shepherd,27,Male,0,Kedah,Alor Setar,Silver 
1238,Maureen Sanders,34,Male,0,Kelantan,Bachok,Silver 
1238,Maureen Sanders,34,Male,0,Kelantan,Bachok,Silver 
1239,John Jacobs,49,Male,0,Negeri Sembilan,Seremban,Silver 
1240,Brent Klein,68,Female,1,Pulau Pinang,Butterworth,Silver 
1241,Robert Kim,38,Male,0,Kelantan,Pasir Mas,Gold 
1242,Anna Foster,63,Female,0,Johor,Nusajaya,Gold 
1242,Anna Foster,63,Female,0,Johor,Nusajaya,Gold 
1242,Anna Foster,63,Female,0,Johor,Nusajaya,Gold 
1243,Danielle Schroeder,28,Female,0,Sabah,Sandakan,Gold 
1243,Danielle Schroeder,28,Female,0,Sabah,Sandakan,Gold 
1243,Danielle Schroeder,28,Female,0,Sabah,Sandakan,Gold 
1244,Donna Murphy,20,Male,0,Melaka,Melaka,Silver 
1244,Donna Murphy,20,Male,0,Melaka,Melaka,Silver 
1245,Mark Schneider,51,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1245,Mark Schneider,51,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1245,Mark Schneider,51,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1245,Mark Schneider,51,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1247,Angela Taylor,66,Female,0,Melaka,Melaka,Gold 
1247,Angela Taylor,66,Female,0,Melaka,Melaka,Gold 
1247,Angela Taylor,66,Female,0,Melaka,Melaka,Gold 
1247,Angela Taylor,66,Female,0,Melaka,Melaka,Gold 
1248,Mary Mccullough,18,Female,0,Sabah,Lahad Datu,Silver 
1248,Mary Mccullough,18,Female,0,Sabah,Lahad Datu,Silver 
1248,Mary Mccullough,18,Female,0,Sabah,Lahad Datu,Silver 
1248,Mary Mccullough,18,Female,0,Sabah,Lahad Datu,Silver 
1248,Mary Mccullough,18,Female,0,Sabah,Lahad Datu,Silver 
1249,Misty Hawkins,19,Male,1,Perak,Ipoh,Silver 
1250,Nicole Norris,40,Male,0,Sarawak,Bintulu,Silver 
1251,Samantha Bowers,26,Female,0,Kelantan,Bachok,Silver 
1251,Samantha Bowers,26,Female,0,Kelantan,Bachok,Silver 
1251,Samantha Bowers,26,Female,0,Kelantan,Bachok,Silver 
1252,Ian Johnston,23,Female,0,Sabah,Kota Kinabalu,Silver 
1253,Alicia Allen,52,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1254,Oscar Smith,20,Male,0,Johor,Johor Bahru,Gold 
1254,Oscar Smith,20,Male,0,Johor,Johor Bahru,Gold 
1254,Oscar Smith,20,Male,0,Johor,Johor Bahru,Gold 
1256,Darren Simmons,44,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
1256,Darren Simmons,44,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
1257,Jerome Foley,54,Male,0,Selangor,Klang,Silver 
1259,Donald Miller,51,Female,0,Sabah,Kota Kinabalu,Gold 
1259,Donald Miller,51,Female,0,Sabah,Kota Kinabalu,Gold 
1260,Joyce Johnson DDS,60,Female,0,Selangor,Rawang,Silver 
1263,Krystal Sanders,62,Female,0,Putrajaya,Putrajaya,Silver 
1263,Krystal Sanders,62,Female,0,Putrajaya,Putrajaya,Silver 
1264,John Peterson,29,Male,0,Kuala Lumpur,Kuala Lumpur,Gold 
1264,John Peterson,29,Male,0,Kuala Lumpur,Kuala Lumpur,Gold 
1264,John Peterson,29,Male,0,Kuala Lumpur,Kuala Lumpur,Gold 
1266,Jody Lyons,68,Female,0,Negeri Sembilan,Seremban,Silver 
1266,Jody Lyons,68,Female,0,Negeri Sembilan,Seremban,Silver 
1268,Darren Fields,34,Male,1,Selangor,Klang,Silver 
1270,Shawn Leblanc,48,Male,0,Sarawak,Bintulu,Gold 
1270,Shawn Leblanc,48,Male,0,Sarawak,Bintulu,Gold 
1270,Shawn Leblanc,48,Male,0,Sarawak,Bintulu,Gold 
1270,Shawn Leblanc,48,Male,0,Sarawak,Bintulu,Gold 
1271,Carol Holmes,40,Female,0,Perlis,Kangar,Bronze
1272,Deborah Hill,44,Male,0,Kelantan,Pasir Mas,Silver 
1273,Ashley Little,69,Male,0,Sabah,Sandakan,Silver 
1274,Tracy Norman,22,Male,0,Kelantan,Bachok,Silver 
1275,Jennifer Smith,26,Male,0,Selangor,Rawang,Platinum
1276,Cristina White,22,Female,0,Negeri Sembilan,Seremban,Silver 
1276,Cristina White,22,Female,0,Negeri Sembilan,Seremban,Silver 
1277,Richard Wade,66,Male,0,Perlis,Kangar,Silver 
1279,Alison Short,22,Male,0,Sabah,Tawau,Bronze
1281,Mary Savage,60,Female,0,Pulau Pinang,Pulau Pinang,Silver 
1283,Melissa Pollard,40,Male,0,Terengganu,Kuala Terengganu,Silver 
1283,Melissa Pollard,40,Male,0,Terengganu,Kuala Terengganu,Silver 
1283,Melissa Pollard,40,Male,0,Terengganu,Kuala Terengganu,Silver 
1284,Timothy Hunt,34,Male,0,Selangor,Shah Alam,Silver 
1285,Kenneth Burgess,54,Female,1,Selangor,Klang,Silver 
1285,Kenneth Burgess,54,Female,1,Selangor,Klang,Silver 
1287,Kelsey Martin,27,Male,0,Sarawak,Bintulu,Silver 
1287,Kelsey Martin,27,Male,0,Sarawak,Bintulu,Silver 
1287,Kelsey Martin,27,Male,0,Sarawak,Bintulu,Silver 
1290,Zachary Cummings,51,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1291,Brandon Lewis,61,Female,0,Selangor,Rawang,Gold 
1291,Brandon Lewis,61,Female,0,Selangor,Rawang,Gold 
1293,Michael Ferguson,23,Female,0,Putrajaya,Putrajaya,Silver 
1293,Michael Ferguson,23,Female,0,Putrajaya,Putrajaya,Silver 
1293,Michael Ferguson,23,Female,0,Putrajaya,Putrajaya,Silver 
1294,James Mayer,56,Female,0,Selangor,Puchong,Silver 
1296,Cassandra Johnson,29,Female,0,Kelantan,Kota Bharu,Silver 
1297,Matthew Terry,39,Female,0,Sarawak,Kuching,Gold 
1297,Matthew Terry,39,Female,0,Sarawak,Kuching,Gold 
1297,Matthew Terry,39,Female,0,Sarawak,Kuching,Gold 
1298,Donna Nolan,18,Female,0,Negeri Sembilan,Seremban,Silver 
1299,Nathan Rodriguez,32,Female,0,Negeri Sembilan,Seremban,Silver 
1301,Kelly Smith,66,Male,0,Pulau Pinang,Butterworth,Gold 
1302,Jessica Zuniga,24,Female,0,Sabah,Lahad Datu,Bronze
1303,Carolyn Parrish,70,Male,0,Sabah,Tawau,Silver 
1304,Vanessa Alvarado,23,Female,0,Melaka,Melaka,Silver 
1305,Jason Lopez,33,Male,0,Sabah,Kota Kinabalu,Silver 
1306,Edgar Cisneros DVM,19,Female,0,Pulau Pinang,Butterworth,Silver 
1307,Amy Bell,48,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1307,Amy Bell,48,Male,0,Negeri Sembilan,Kuala Pilah,Silver 
1308,Melissa Anderson,19,Female,0,Johor,Nusajaya,Gold 
1309,Mary Simmons,66,Male,1,Sabah,Tawau,Gold 
1309,Mary Simmons,66,Male,1,Sabah,Tawau,Gold 
1309,Mary Simmons,66,Male,1,Sabah,Tawau,Gold 
1311,Christy Kim,47,Female,1,Negeri Sembilan,Seremban,Silver 
1312,Raven Buckley,36,Male,0,Perak,Ipoh,Silver 
1312,Raven Buckley,36,Male,0,Perak,Ipoh,Silver 
1314,Kenneth Stuart,18,Male,0,Kedah,Alor Star,Silver 
1315,Michael Ballard,50,Male,0,Kelantan,Bachok,Silver 
1316,Kimberly Anderson,28,Female,0,Pulau Pinang,Butterworth,Gold 
1317,Mrs. Martha Thomas,35,Male,1,Selangor,Rawang,Gold 
1317,Mrs. Martha Thomas,35,Male,1,Selangor,Rawang,Gold 
1317,Mrs. Martha Thomas,35,Male,1,Selangor,Rawang,Gold 
1317,Mrs. Martha Thomas,35,Male,1,Selangor,Rawang,Gold 
1318,Dominic Robinson,26,Female,0,Selangor,Shah Alam,Gold 
1318,Dominic Robinson,26,Female,0,Selangor,Shah Alam,Gold 
1318,Dominic Robinson,26,Female,0,Selangor,Shah Alam,Gold 
1318,Dominic Robinson,26,Female,0,Selangor,Shah Alam,Gold 
1318,Dominic Robinson,26,Female,0,Selangor,Shah Alam,Gold 
1319,Donna Martin,56,Female,0,Johor,Nusajaya,Silver 
1319,Donna Martin,56,Female,0,Johor,Nusajaya,Silver 
1320,Lisa Kerr,57,Female,0,Selangor,Shah Alam,Silver 
1321,Joshua Morris,36,Female,0,Perak,Taiping,Silver 
1322,Susan Martin,21,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1322,Susan Martin,21,Male,0,Pulau Pinang,Pulau Pinang,Silver 
1323,Antonio Brady,58,Male,0,Selangor,Shah Alam,Silver 
1323,Antonio Brady,58,Male,0,Selangor,Shah Alam,Silver 
1324,Angela Hall,69,Male,0,Perak,Taiping,Silver 
1325,David Little,44,Female,0,Putrajaya,Putrajaya,Silver 
1326,Margaret Warren,58,Male,0,Putrajaya,Putrajaya,Silver 
1326,Margaret Warren,58,Male,0,Putrajaya,Putrajaya,Silver 
1328,Gregory Hansen,19,Female,0,Selangor,Shah Alam,Silver 
1328,Gregory Hansen,19,Female,0,Selangor,Shah Alam,Silver 
1329,Frank Rocha,63,Male,0,Selangor,Klang,Silver 
1329,Frank Rocha,63,Male,0,Selangor,Klang,Silver 
1330,Jeremy Johnson,35,Male,0,Selangor,Klang,Silver 
1330,Jeremy Johnson,35,Male,0,Selangor,Klang,Silver 
1331,Joseph Gibson,56,Female,0,Johor,Johor Bahru,Silver 
1332,Nathan Gray,37,Female,1,Selangor,Shah Alam,Silver 
1334,Katie Carter,60,Female,0,Kuala Lumpur,Kuala Lumpur,Silver 
1335,Lisa Gordon,54,Male,0,Perlis,Kangar,Gold 
1335,Lisa Gordon,54,Male,0,Perlis,Kangar,Gold 
1336,Joseph Trevino,50,Female,0,Kedah,Alor Star,Silver 
1336,Joseph Trevino,50,Female,0,Kedah,Alor Star,Silver 
1338,Michael Costa,41,Male,0,Sabah,Sandakan,Gold 
1339,Jessica Cannon,32,Female,0,Negeri Sembilan,Seremban,Silver 
1339,Jessica Cannon,32,Female,0,Negeri Sembilan,Seremban,Silver 
1340,Jessica Moore,41,Male,0,Kelantan,Bachok,Gold 
1341,Dr. Jeffrey Heath,62,Male,1,Negeri Sembilan,Kuala Pilah,Silver 
1341,Dr. Jeffrey Heath,62,Male,1,Negeri Sembilan,Kuala Pilah,Silver 
